sepal_length,sepal_l_conf,sepal_width,sepal_w_conf,petal_length,petal_l_conf,petal_width,petal_w_conf,class
0.027131691004920726,0.5280402290169163,0.01861978794455344,0.5250246799593628,0.007447915177821376,0.5048852563303249,0.0010639878825459109,0.43528617166525807,Iris-setosa
0.0254469228893827,0.5184123476618852,0.015579748707785326,0.5071820258312824,0.007270549396966485,0.4895843566292713,0.0010386499138523551,0.48309209688501265,Iris-setosa
0.024373664719546564,0.5157203330040624,0.016594835553733832,0.5124587045858378,0.0067416519437043685,0.4934234910318878,0.0010371772221083645,0.4764828255161482,Iris-setosa
0.025118523212223777,0.5442526708269538,0.01692770042562907,0.537164976888788,0.00819082278659471,0.523099960347938,0.0010921097048792949,0.37499797313344135,Iris-setosa
0.02733138970720323,0.5408348437208078,0.01967860058918633,0.543991139367804,0.0076527891180169045,0.5298228836734127,0.0010932555882881294,0.3600902823865917,Iris-setosa
0.028293383433975618,0.5221368313356152,0.02043411025787128,0.5118733787670712,0.008907176266251583,0.509921687865432,0.0020958061802944902,0.45170438022682324,Iris-setosa
0.02329096273910412,0.5049444676308372,0.017215059415859567,0.4978572708725445,0.007088553877118645,0.49924651224286043,0.0015189758308111383,0.4970218912301977,Iris-setosa
0.026692759715399885,0.5327253793155106,0.01815107660647192,0.5330193327999592,0.008007827914619965,0.5333492750155308,0.0010677103886159954,0.3827863393832873,Iris-setosa
0.023094069734148306,0.5226621508809237,0.015221091415688654,0.5197057058235854,0.007348113097229005,0.512107242734158,0.0010497304424612866,0.44006398731240426,Iris-setosa
0.02749242035498944,0.5598892327526291,0.017393163898054544,0.5549442937829772,0.008416047047445746,0.5597740880155644,0.0005610698031630498,0.2531488658025934,Iris-setosa
0.029187412904172292,0.5365674316567619,0.019998782915821755,0.5341064794412458,0.008107614695603414,0.5172080148456514,0.001081015292747122,0.3974956237284837,Iris-setosa
0.02754949548334616,0.5738536944625267,0.019514225967370194,0.5601471249049436,0.009183165161115387,0.5384750333152253,0.0011478956451394233,0.2564105036953841,Iris-setosa
0.028240962258652778,0.5862148410006329,0.017650601411657987,0.5754418311926746,0.008236947325440393,0.5684358990262232,0.0005883533803885996,0.030367724018169517,Iris-setosa
0.025927546160023365,0.5928041685143769,0.018088985693039558,0.5862271099746009,0.006632628087447838,0.5469589757689409,0.0006029661897679853,0.0686517863696285,Iris-setosa
0.031957911639846216,0.537903781086114,0.02203993906196291,0.5177269430056701,0.006611981718588872,0.3984230666445269,0.0011019969530981454,0.531343010695605,Iris-setosa
0.030077388710141435,0.5200444776039945,0.023217633390284615,0.5255189052230975,0.007915102292142482,0.48650615052489754,0.0021106939445713286,0.463879914830403,Iris-setosa
0.030821376725239307,0.5648780912157848,0.02225988319045061,0.5585166000156928,0.007419961063483537,0.4847331020481542,0.0022830649426103192,0.3640055514404808,Iris-setosa
0.027207768511452745,0.5322119992927914,0.018671997998055807,0.5291786470794726,0.007468799199222323,0.5031630448596013,0.0016004569712619262,0.42708318507161624,Iris-setosa
0.029045627823585225,0.5083955718911404,0.01936375188239015,0.5087827699464393,0.008662731105279804,0.5044471673004056,0.0015287172538729066,0.4763518737450623,Iris-setosa
0.0260090094398052,0.5064435588864232,0.01937926193554113,0.5048605490803262,0.007649708658766236,0.5085130667245781,0.0015299417317532471,0.4784687298932476,Iris-setosa
0.028887803829971654,0.5328336616864353,0.018188617226278448,0.534316632780994,0.009094308613139224,0.530422761235791,0.0010699186603693204,0.3847031805023076,Iris-setosa
0.027137612168299127,0.5317522456292445,0.01968807157307976,0.5253594623084424,0.007981650637735037,0.525448586322898,0.0021284401700626767,0.4049054958895764,Iris-setosa
0.02639428013201799,0.5545787979440752,0.02065639314679669,0.551983850594535,0.005737886985221302,0.4455167647716543,0.0011475773970442606,0.4337204318206294,Iris-setosa
0.028453373122942147,0.5469712124521907,0.01841100613837433,0.5424556400036459,0.009484457707647383,0.5443474187451415,0.0027895463846021712,0.3301574820993408,Iris-setosa
0.029499920310250304,0.610635695315212,0.020895776886427297,0.5820581052897453,0.011677051789474079,0.5355406979652203,0.0012291633462604295,0.009155726367671245,Iris-setosa
0.025880075984387674,0.5138217787683996,0.015528045590632604,0.5144958007899935,0.008281624315004055,0.5170098599619617,0.001035203039375507,0.45055687749206963,Iris-setosa
0.027029235671558648,0.5347650473442748,0.018379880256659882,0.5284311368384306,0.008649355414898767,0.5280816419663511,0.002162338853724692,0.3934066223883281,Iris-setosa
0.027689578732390276,0.5305394072853685,0.018637216454493455,0.5287667906692154,0.007987378480497196,0.5198322379738327,0.001064983797399626,0.40930315385146526,Iris-setosa
0.026923057240557154,0.5151062181077746,0.01760353742651814,0.5056759766981621,0.007248515410919233,0.47886225631968815,0.0010355022015598905,0.4985579017004002,Iris-setosa
0.02662667311379007,0.5641597357224554,0.018128798715771964,0.5525580139918164,0.009064399357885982,0.5300489146104761,0.0011330499197357478,0.3071327102107815,Iris-setosa
0.026233481345484373,0.5430439333507442,0.01694245670229199,0.5385970678983083,0.008744493781828126,0.5230624236108494,0.0010930617227285157,0.3746588882845285,Iris-setosa
0.030662799751200346,0.5636226517296352,0.019306207250755773,0.5594785542792555,0.008517444375333428,0.5237455167974093,0.0022713185000889143,0.30596281591078356,Iris-setosa
